City ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
331,Isfahan,32.6572,51.6776,33.44,89,100,5.59,IR,1641168953
332,Vila Velha,-20.3297,-40.2925,78.75,90,40,8.99,BR,1641168953
333,Pervomayskoye,43.919,46.7102,37.04,77,96,17.09,RU,1641168953
334,Lazarev,52.225,141.5131,-16.42,96,37,3.96,RU,1641168953
335,Severnoye,56.3491,78.3619,13.19,88,100,7.85,RU,1641168953
336,Batticaloa,7.7102,81.6924,76.28,86,42,5.28,LK,1641168953
337,Mandalgovi,45.7625,106.2708,7.48,45,1,9.24,MN,1641168954
338,Belyy Yar,53.6039,91.3903,10.29,95,100,2.24,RU,1641168954
339,Harper,4.375,-7.7169,79.57,83,50,5.97,LR,1641168954
340,Mersing,2.4312,103.8405,73.31,94,40,6.91,MY,1641168954
341,Staraya Kulatka,52.7167,47.6167,2.21,95,15,7.65,RU,1641168954
342,Praia,14.9215,-23.5087,73.94,60,40,9.22,CV,1641168954
343,Puerto Carreño,6.189,-67.4859,83.66,38,11,15.41,CO,1641168954
344,Geraldton,-28.7667,114.6,77.41,69,1,17.27,AU,1641168955
345,Borshchiv,48.8033,26.0435,40.14,86,100,6.22,UA,1641168955
346,Porto-Novo,6.4965,2.6036,82.22,78,1,4.05,BJ,1641168955
347,Port Hardy,50.6996,-127.4199,41.0,93,75,11.5,CA,1641168955
348,Lypnyazhka,48.4469,31.0761,31.05,85,100,15.28,UA,1641168933
349,Bulungu,-4.55,18.6,70.21,95,100,0.98,CD,1641168955
350,Zarubino,42.63,131.0922,18.05,48,0,14.43,RU,1641168956
351,Ballyshannon,54.5,-8.1833,48.61,82,95,25.3,IE,1641168956
352,Miquelon,47.0975,-56.3814,42.8,99,100,16.53,PM,1641168956
353,Peleduy,59.6289,112.7406,-7.64,95,100,7.11,RU,1641168956
