City ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
130,Lapeer,43.0514,-83.3188,22.55,68,90,0.0,US,1641163124
131,Isangel,-19.55,169.2667,82.51,83,75,4.61,VU,1641163125
132,Broome,42.2506,-75.833,28.62,83,90,5.01,US,1641163126
133,Insar,53.8653,44.3738,3.58,99,100,9.46,RU,1641163126
134,Hamilton,39.1834,-84.5333,31.98,85,90,4.0,US,1641163127
135,Dingle,10.9995,122.6711,74.03,91,98,11.16,PH,1641163127
136,Castro,-24.7911,-50.0119,67.69,81,59,4.92,BR,1641163128
137,Narsaq,60.9167,-46.05,19.62,86,100,11.16,GL,1641163129
138,Coruripe,-10.1256,-36.1756,77.99,76,38,9.73,BR,1641163129
139,Kaspi,41.9252,44.4257,38.32,80,76,23.69,GE,1641163130
140,Saint-Philippe,-21.3585,55.7679,74.79,79,51,9.98,RE,1641163131
141,Vaini,-21.2,-175.2,80.76,89,75,16.11,TO,1641163131
142,Mopti,14.6667,-4.0,73.18,15,94,8.41,ML,1641162931
143,Gouré,13.9835,10.2704,67.01,31,99,13.18,NE,1641163133
144,Flin Flon,54.7682,-101.865,-7.76,71,90,6.91,CA,1641163133
145,Muravlenko,63.7898,74.523,-7.13,100,96,2.01,RU,1641163134
146,Nandu,22.8525,110.8233,55.45,89,0,1.39,CN,1641163135
147,Chui,-33.6971,-53.4616,77.47,68,25,10.56,UY,1641163135
148,Busselton,-33.65,115.3333,61.05,74,55,12.41,AU,1641163136
149,Yangi Marg`ilon,40.4272,71.7189,35.02,55,91,6.91,UZ,1641162910
150,Airai,-8.9266,125.4092,65.66,84,84,0.81,TL,1641163137
151,Moose Factory,51.2585,-80.6094,-9.4,77,1,6.91,CA,1641163138
152,Cotonou,6.3654,2.4183,84.18,79,20,6.91,BJ,1641162913
153,San Cristobal,7.7669,-72.225,77.18,67,40,0.63,VE,1641163139
154,Béjar,40.3864,-5.7634,48.58,89,39,0.81,ES,1641163139
155,Aklavik,68.2191,-135.0107,-24.77,89,100,13.71,CA,1641163140
156,Lavrentiya,65.5833,-171.0,0.61,98,99,2.19,RU,1641163141
157,Kieta,-6.2167,155.6333,85.91,67,57,4.68,PG,1641163141
158,Sur,22.5667,59.5289,71.67,71,30,15.86,OM,1641163142
159,College,64.8569,-147.8028,-35.54,97,20,0.0,US,1641163143
160,Juneau,58.3019,-134.4197,21.25,63,90,21.85,US,1641163143
161,Veinticinco de Mayo,-35.4323,-60.1727,87.06,19,80,11.56,AR,1641163144
162,Sangmélima,2.9333,11.9833,69.31,81,99,3.0,CM,1641163145
163,Muros,42.7762,-9.0603,56.98,88,99,8.9,ES,1641163145
164,Kenitra,34.261,-6.5802,55.83,78,59,1.28,MA,1641163146
165,São Filipe,14.8961,-24.4956,77.22,59,26,11.72,CV,1641163146
166,Kapaa,22.0752,-159.319,78.78,74,1,1.99,US,1641163147
167,Yuli,9.6989,10.2744,71.42,25,24,9.95,NG,1641163148
168,Padang,-0.9492,100.3543,75.7,82,100,3.83,ID,1641163149
169,Port Keats,-14.25,129.55,82.09,81,100,7.47,AU,1641163149
170,East London,-33.0153,27.9116,66.36,77,100,5.12,ZA,1641162853
171,Tromsø,69.6496,18.957,28.42,54,40,5.01,NO,1641162994
172,Abu Samrah,35.3029,37.1841,45.86,76,18,4.74,SY,1641163151
173,Saint Paul Harbor,57.79,-152.4072,18.91,58,90,28.77,US,1641163152
174,Mildura,-34.2,142.15,73.08,53,0,11.5,AU,1641163152
175,Breisach,48.0333,7.5833,57.15,70,90,18.41,DE,1641163153
176,Yarmouth,41.7057,-70.2286,52.02,97,90,13.0,US,1641163154
177,Hithadhoo,-0.6,73.0833,81.54,77,97,9.78,MV,1641163154
178,Tura,25.5198,90.2201,56.8,62,100,2.93,IN,1641163155
179,Vitim,59.4511,112.5578,-8.75,92,99,7.65,RU,1641163155
180,The Valley,18.217,-63.0578,78.82,83,75,4.61,AI,1641163156
181,Cockburn Town,21.4612,-71.1419,78.76,57,20,6.91,TC,1641163157
182,Chimbote,-9.0853,-78.5783,71.22,78,14,9.28,PE,1641163157
183,Province of Mantua,45.1667,10.7833,43.72,90,96,4.32,IT,1641162926
184,Korla,41.7597,86.1469,19.87,66,21,3.8,CN,1641163159
185,São Geraldo do Araguaia,-6.4006,-48.555,76.01,93,63,1.9,BR,1641163159
186,Nuuk,64.1835,-51.7216,27.21,54,75,17.27,GL,1641163160
187,Palmer,42.1584,-72.3287,44.22,83,75,1.01,US,1641163160
188,Oodweyne,9.4092,45.064,66.78,53,0,1.79,SO,1641163161
189,Tigil',57.8,158.6667,24.08,96,100,12.17,RU,1641163162
190,Tautira,-17.7333,-149.15,77.02,91,100,2.95,PF,1641163162
191,Hasaki,35.7333,140.8333,26.89,50,2,10.47,JP,1641163163
192,Sedona,34.8697,-111.761,50.11,34,1,3.44,US,1641163164
193,Roald,62.5833,6.1333,43.9,93,75,19.57,NO,1641163164
194,Bose,45.4612,8.0137,42.17,79,35,1.36,IT,1641163165
195,Carutapera,-1.195,-46.02,76.23,94,100,6.04,BR,1641163165
196,Laiyang,36.9758,120.7136,27.95,69,78,3.58,CN,1641163166
197,Kosa,59.9445,54.9977,12.74,95,100,6.85,RU,1641163167
198,Dorokhovo,55.5506,36.3744,17.33,99,91,3.11,RU,1641163167
199,Asău,46.4333,26.4,31.28,92,92,7.76,RO,1641163168
200,Kirkland Lake,48.1446,-80.0377,-3.71,71,89,2.95,CA,1641163168
201,Haimen,23.1935,116.6142,51.69,79,13,12.46,CN,1641163169
202,Jiayuguan City,39.8167,98.3,17.87,41,82,0.69,CN,1641163170
203,Igurubi,-4.0,33.7,70.83,74,98,4.38,TZ,1641163171
204,Arefu,45.3333,24.6,40.06,83,100,3.8,RO,1641163171
205,Cherskiy,68.75,161.3,-0.27,96,99,7.0,RU,1641163172
206,Hofn,64.2539,-15.2082,25.7,51,0,23.29,IS,1641163173
207,Solnechnyy,50.7214,136.6319,-10.73,99,100,1.57,RU,1641163173
208,Cayenne,4.9333,-52.3333,80.1,81,75,5.99,GF,1641163174
209,Kupang,-10.1667,123.5833,75.78,100,20,1.14,ID,1641163175
210,Sinazongwe,-17.2614,27.4618,77.02,75,44,2.26,ZM,1641163175
211,Honningsvåg,70.9821,25.9704,20.95,63,20,10.36,NO,1641162895
212,Kumul,42.8,93.45,18.91,56,6,3.36,CN,1641163176
213,Hilo,19.7297,-155.09,82.13,71,1,18.41,US,1641163177
214,Kurdzhinovo,43.9884,40.9552,21.54,97,98,2.42,RU,1641163178
215,Touros,-5.1989,-35.4608,83.3,75,92,14.58,BR,1641163178
216,Lata,40.1629,-8.3327,54.91,92,93,2.44,PT,1641163179
217,Honiara,-9.4333,159.95,85.51,72,99,8.14,SB,1641162948
218,Barrow,71.2906,-156.7887,-23.78,69,1,0.0,US,1641162902
219,Khatanga,71.9667,102.5,-51.74,99,63,3.85,RU,1641163181
220,Richards Bay,-28.783,32.0377,70.38,94,100,5.75,ZA,1641163181
221,City of San Pedro,14.35,121.0167,75.09,73,40,2.3,PH,1641163182
222,Nishihara,26.1842,127.7558,58.28,77,20,2.3,JP,1641163183
223,Ossora,59.2353,163.0719,34.32,97,100,14.43,RU,1641163183
224,Omboué,-1.5746,9.2618,76.15,91,53,5.23,GA,1641163184
225,Songea,-10.6833,35.65,64.24,94,100,1.66,TZ,1641163185
226,Río Gallegos,-51.6226,-69.2181,55.45,21,40,35.68,AR,1641162954
227,Lagoa,39.05,-27.9833,56.79,83,100,23.82,PT,1641163186
228,Muyezerskiy,63.9333,31.65,-2.29,100,91,2.53,RU,1641163143
229,Seoul,37.5683,126.9778,13.51,79,0,2.3,KR,1641162941
230,Pachmarhi,22.4667,78.4333,49.23,76,4,2.68,IN,1641163188
231,Karratha,-20.7377,116.8463,82.45,56,2,11.68,AU,1641163188
232,Cervo,43.6702,-7.4101,57.96,84,100,6.02,ES,1641163189
233,Nanortalik,60.1432,-45.2371,28.38,76,100,17.36,GL,1641163190
234,Salalah,17.0151,54.0924,73.49,73,40,4.61,OM,1641163190
235,Henties Bay,-22.116,14.2845,61.86,88,65,0.58,NA,1641163191
236,Jiaocheng,24.6774,116.1389,50.5,89,0,2.44,CN,1641163192
237,Saint George,37.1041,-113.5841,50.47,31,1,3.0,US,1641163192
238,Omsukchan,62.5333,155.8,-5.13,99,100,7.52,RU,1641163193
239,Codrington,-38.2667,141.9667,62.69,54,76,13.44,AU,1641163193
240,Port-Gentil,-0.7193,8.7815,80.11,79,92,7.96,GA,1641163194
241,Anchorage,61.2181,-149.9003,10.44,50,1,21.85,US,1641163195
242,Dicabisagan,17.0818,122.4157,71.4,79,100,6.31,PH,1641163195
243,Roccastrada,43.0099,11.1665,54.37,88,93,2.13,IT,1641163196
244,Aquiraz,-3.9014,-38.3911,80.69,84,78,9.42,BR,1641163197
245,Kununurra,-15.7667,128.7333,78.78,89,90,4.61,AU,1641163197
246,Saint-François,46.4154,3.9054,49.68,74,0,4.61,FR,1641163198
247,Povenets,62.8487,34.8262,-10.89,100,85,3.09,RU,1641163198
248,Tibú,8.639,-72.7358,79.59,72,36,0.81,CO,1641163199
249,Maniitsoq,65.4167,-52.9,20.66,63,99,16.73,GL,1641163200
250,Peno,56.9262,32.7426,16.7,85,100,8.3,RU,1641163201
251,Mosquera,4.7059,-74.2302,66.29,59,40,8.05,CO,1641163201
252,Olonets,60.9847,32.9698,-1.97,100,93,4.97,RU,1641163202
253,Natchez,31.5604,-91.4032,34.25,89,90,17.27,US,1641163203
254,Vanavara,60.34,102.2797,-5.08,99,100,2.33,RU,1641163203
255,Lexington,37.9887,-84.4777,34.41,87,90,1.01,US,1641163204
256,Singaraja,-8.112,115.0882,77.97,81,100,2.68,ID,1641163204
257,Nouadhibou,20.931,-17.0347,71.58,46,0,14.97,MR,1641163205
258,Te Anau,-45.4167,167.7167,67.64,59,100,1.28,NZ,1641163206
259,Dzilam González,21.2833,-88.9333,76.71,86,33,7.05,MX,1641163206
260,São Gabriel da Cachoeira,-0.1303,-67.0892,74.79,96,88,0.29,BR,1641163207
261,Chumikan,54.7183,135.315,-22.52,91,18,11.54,RU,1641163082
262,Bilibino,68.0546,166.4372,14.16,94,100,4.74,RU,1641163020
263,Hambantota,6.1241,81.1185,76.66,83,14,15.48,LK,1641163209
264,Bloomfield,40.8068,-74.1854,51.94,73,90,8.05,US,1641163209
265,Asilah,35.465,-6.0348,57.16,68,81,5.17,MA,1641162921
266,Oistins,13.0667,-59.5333,78.89,65,20,19.57,BB,1641163211
267,Grindavik,63.8424,-22.4338,23.47,63,20,14.97,IS,1641163211
268,Novo Aripuanã,-5.1206,-60.3797,75.51,97,96,2.37,BR,1641163212
269,Panguipulli,-39.6333,-72.3333,60.51,64,47,5.01,CL,1641163212
270,Camargo,27.6667,-105.1667,56.93,22,3,5.28,MX,1641163213
271,Yar-Sale,66.8333,70.8333,-16.47,100,100,10.13,RU,1641163214
272,Morondava,-20.2833,44.2833,77.2,73,14,5.66,MG,1641163214
273,Tutóia,-2.7619,-42.2744,82.38,80,95,12.03,BR,1641163215
274,La Ronge,55.1001,-105.2842,-7.35,77,90,4.61,CA,1641163216
275,Oriximiná,-1.7656,-55.8661,78.44,78,93,3.2,BR,1641163216
276,Portland,45.5234,-122.6762,50.41,68,75,4.0,US,1641163139
277,Zonguldak,41.25,31.8333,33.64,87,36,4.14,TR,1641163217
278,La Ciotat,43.1748,5.6045,50.77,79,60,11.99,FR,1641163218
279,Kokologo,12.1897,-1.8856,75.06,21,93,9.44,BF,1641163219
280,Olinda,-8.0089,-34.8553,82.13,74,40,9.22,BR,1641163219
281,Caucaia,-3.7361,-38.6531,80.55,80,40,4.61,BR,1641163220
282,Buraidah,26.326,43.975,50.45,78,5,7.47,SA,1641163221
283,Lüderitz,-26.6481,15.1594,63.34,71,0,18.77,NA,1641163221
284,Ponta Delgada,37.7333,-25.6667,67.5,94,40,11.5,PT,1641163207
285,Nagato,34.3833,131.2,39.11,59,50,3.69,JP,1641163222
286,Jacqueville,5.2052,-4.4146,80.51,81,43,10.49,CI,1641163223
287,Dunedin,-45.8742,170.5036,68.86,57,100,6.02,NZ,1641163224
288,Adrar,20.5022,-10.0711,62.38,26,0,11.86,MR,1641163224
289,Nome,64.5011,-165.4064,-11.13,64,1,0.0,US,1641163225
290,Sitka,57.0531,-135.33,30.09,69,75,19.57,US,1641163226
291,Socoltenango,16.2167,-92.25,72.68,44,2,6.42,MX,1641163226
292,George Town,5.4112,100.3354,78.89,81,20,0.0,MY,1641163227
293,Deniliquin,-35.5333,144.9667,80.38,40,47,7.54,AU,1641163227
294,Gaurnadi,22.9667,90.2333,59.11,68,73,6.71,BD,1641163228
295,Morvi,22.8167,70.8333,67.32,69,1,8.63,IN,1641163229
296,Kruisfontein,-34.0033,24.7314,61.88,85,79,2.44,ZA,1641163229
297,Santa Rosa,14.3122,121.1114,75.85,72,83,15.79,PH,1641163230
298,Abhā,18.2164,42.5053,52.05,87,20,9.22,SA,1641163190
299,Williams Lake,52.1415,-122.1445,27.97,74,90,16.11,CA,1641163231
300,Los Llanos de Aridane,28.6585,-17.9182,66.13,27,0,11.99,ES,1641163232
301,Statesboro,32.4488,-81.7832,78.12,94,75,4.61,US,1641163232
302,Parry Sound,45.3501,-80.033,14.22,61,43,7.78,CA,1641163233
303,Teya,60.3778,92.6267,8.65,95,100,5.77,RU,1641163234
304,Riyadh,24.6877,46.7219,57.34,44,0,7.65,SA,1641163003
305,Bar Harbor,44.3876,-68.2039,31.98,90,90,5.01,US,1641163235
306,Ayan,56.45,138.1667,-19.07,81,2,12.26,RU,1641163236
307,Ambon City,-3.6954,128.1814,75.34,100,20,5.75,ID,1641163236
308,Savannah Bight,16.45,-85.85,82.45,81,32,26.08,HN,1641163237
309,Yatsuomachi-higashikumisaka,36.5667,137.1333,34.21,91,75,2.3,JP,1641163237
310,Carnarvon,-24.8667,113.6333,73.47,83,1,13.8,AU,1641163238
311,Bethel,41.3712,-73.414,46.99,88,90,3.0,US,1641163239
312,São José dos Campos,-23.1794,-45.8869,75.27,73,40,5.75,BR,1641162992
313,Sola,-13.8833,167.55,83.05,77,100,17.47,VU,1641163240
314,Inhambane,-23.865,35.3833,76.8,81,91,3.69,MZ,1641163240
315,Chornukhy,50.2673,32.942,25.81,94,100,13.78,UA,1641163241
316,Bambous Virieux,-20.3428,57.7575,73.22,88,20,3.44,MU,1641163242
317,Thompson,55.7435,-97.8558,-16.44,76,75,0.0,CA,1641163242
318,Tynda,55.1667,124.7167,-15.63,89,100,4.54,RU,1641163243
319,Chernoyerkovskaya,45.4331,37.7686,32.52,69,71,5.37,RU,1641163244
320,Coquimbo,-29.9533,-71.3436,65.93,77,0,12.66,CL,1641163244
321,Puquio,-14.7,-74.1333,53.6,84,83,7.34,PE,1641163245
322,Egvekinot,66.3167,-179.1667,16.54,96,100,2.64,RU,1641163245
323,Rincon,32.296,-81.2354,76.86,73,40,14.97,US,1641163246
324,Bako,5.7833,36.5667,66.65,48,24,3.65,ET,1641163247
325,Havøysund,70.9963,24.6622,21.43,72,100,29.42,NO,1641163247
326,Manavgat,36.7867,31.4431,50.41,59,1,10.33,TR,1641163154
327,Thaton,16.9206,97.3714,68.94,75,18,3.38,MM,1641163249
328,Zhigansk,66.7697,123.3711,-49.92,98,61,5.46,RU,1641163249
329,Quelimane,-17.8786,36.8883,82.35,89,40,5.75,MZ,1641163250
330,Whyalla,-33.0333,137.5833,67.89,64,0,17.27,AU,1641163250
331,Isfahan,32.6572,51.6776,37.04,88,100,4.18,IR,1641163251
332,Vila Velha,-20.3297,-40.2925,78.75,88,0,8.01,BR,1641163252
333,Pervomayskoye,43.919,46.7102,38.71,85,98,15.43,RU,1641163252
334,Lazarev,52.225,141.5131,-17.63,97,35,4.12,RU,1641163253
335,Severnoye,56.3491,78.3619,12.43,90,100,8.32,RU,1641163254
336,Batticaloa,7.7102,81.6924,76.41,88,53,7.27,LK,1641163254
337,Mandalgovi,45.7625,106.2708,7.47,45,0,9.46,MN,1641163255
338,Belyy Yar,53.6039,91.3903,8.49,91,100,2.24,RU,1641163256
339,Harper,4.375,-7.7169,79.81,81,83,7.0,LR,1641163256
340,Mersing,2.4312,103.8405,71.51,100,99,6.91,MY,1641163257
341,Staraya Kulatka,52.7167,47.6167,3.42,94,13,7.65,RU,1641163257
342,Praia,14.9215,-23.5087,73.94,68,0,12.66,CV,1641163258
343,Puerto Carreño,6.189,-67.4859,89.58,40,0,11.5,CO,1641163259
344,Geraldton,-28.7667,114.6,64.81,88,1,2.3,AU,1641163259
345,Borshchiv,48.8033,26.0435,38.14,88,100,5.7,UA,1641163260
346,Porto-Novo,6.4965,2.6036,84.02,77,1,6.04,BJ,1641163261
347,Port Hardy,50.6996,-127.4199,43.75,87,90,20.71,CA,1641163261
348,Lypnyazhka,48.4469,31.0761,30.67,89,100,13.94,UA,1641163262
349,Bulungu,-4.55,18.6,70.72,95,100,1.21,CD,1641163262
350,Zarubino,42.63,131.0922,17.01,49,0,15.03,RU,1641163263
351,Ballyshannon,54.5,-8.1833,48.61,80,94,25.7,IE,1641163264
352,Miquelon,47.0975,-56.3814,42.8,99,100,22.19,PM,1641163264
353,Peleduy,59.6289,112.7406,-9.58,94,100,7.4,RU,1641163265
354,Veracruz,19.3333,-96.6667,71.87,55,0,10.58,MX,1641163266
355,San Patricio,28.017,-97.5169,55.81,27,0,17.9,US,1641163266
356,Kachug,53.9606,105.8817,-4.22,100,99,1.81,RU,1641163267
357,Vryheid,-27.7695,30.7917,61.16,96,98,2.35,ZA,1641163268
358,Wencheng,33.0559,113.7978,34.52,56,0,2.24,CN,1641163268
359,Green River,41.5286,-109.4662,27.0,79,23,2.42,US,1641163269
360,Manatí,18.4275,-66.4921,80.17,78,11,10.31,PR,1641163269
361,Fort Nelson,58.8053,-122.7002,-18.81,69,75,8.05,CA,1641163270
362,Vryburg,-26.9566,24.7284,69.03,20,0,4.27,ZA,1641163206
363,Monrovia,6.3005,-10.7969,78.57,76,77,7.83,LR,1641163208
364,Fenoarivo,-18.933,47.4354,66.27,100,75,2.3,MG,1641163272
365,Ilulissat,69.2167,-51.1,12.22,52,88,4.61,GL,1641163273
366,Aykhal,66.0,111.5,-38.25,100,96,1.86,RU,1641163273
